geoName;coordinates;cansancio;pérdida de apetito;Pérdida de libido;Ataque de pánico;culpa;Fecha
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/07/2022
Tarazona;{'lat': 41.9042972, 'lng': -1.7222535};0;0;0;0;0;17/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;17/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/07/2022
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;19/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/07/2022
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;20/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/07/2022
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;23/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/07/2022
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;24/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;24/07/2022
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;25/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/07/2022
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;26/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/07/2022
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;29/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;29/07/2022
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;30/07/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;30/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/07/2022
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;31/07/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;31/07/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;31/07/2022
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;01/08/2022
María de Huerva;{'lat': 41.540099, 'lng': -0.9946155};0;0;0;0;0;01/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/08/2022
María de Huerva;{'lat': 41.540099, 'lng': -0.9946155};0;0;0;0;0;02/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/08/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;05/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/08/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;06/08/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;06/08/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;06/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/08/2022
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;07/08/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;07/08/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;07/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/08/2022
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;08/08/2022
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;11/08/2022
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;12/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;17/08/2022
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;18/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/08/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;19/08/2022
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;19/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/08/2022
Andorra;{'lat': 40.9774233, 'lng': -0.4485077};0;0;0;0;0;20/08/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;20/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/08/2022
Andorra;{'lat': 40.9774233, 'lng': -0.4485077};0;0;0;0;0;21/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/08/2022
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;23/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/08/2022
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;24/08/2022
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;26/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/08/2022
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;27/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/08/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;29/08/2022
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;30/08/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};51;0;0;0;49;30/08/2022
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;30/08/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;30/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/08/2022
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;31/08/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;31/08/2022
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;31/08/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;31/08/2022
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;01/09/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;01/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/09/2022
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;02/09/2022
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;02/09/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;02/09/2022
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;03/09/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;03/09/2022
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;04/09/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;04/09/2022
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;05/09/2022
Cella;{'lat': 40.4521911, 'lng': -1.2818815};0;0;0;0;0;05/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;05/09/2022
Cella;{'lat': 40.4521911, 'lng': -1.2818815};0;0;0;0;0;06/09/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;06/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/09/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;07/09/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;07/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/09/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;08/09/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;08/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/09/2022
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;09/09/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;09/09/2022
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;10/09/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;10/09/2022
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;11/09/2022
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;11/09/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;11/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/09/2022
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;12/09/2022
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;12/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/09/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;13/09/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;13/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/09/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;14/09/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;14/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/09/2022
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;15/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/09/2022
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;16/09/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;100;17/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};33;0;0;0;67;17/09/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;18/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/09/2022
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;20/09/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;20/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/09/2022
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;21/09/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;21/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/09/2022
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;100;23/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/09/2022
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;24/09/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;24/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/09/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;25/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/09/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/10/2022
María de Huerva;{'lat': 41.540099, 'lng': -0.9946155};0;0;0;0;0;02/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/10/2022
María de Huerva;{'lat': 41.540099, 'lng': -0.9946155};0;0;0;0;0;03/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/10/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;09/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;09/10/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;10/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/10/2022
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;13/10/2022
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;14/10/2022
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;14/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/10/2022
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;15/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;16/10/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;18/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/10/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;19/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/10/2022
Pedrola;{'lat': 41.7851062, 'lng': -1.2185371};0;0;0;0;0;21/10/2022
Pedrola;{'lat': 41.7851062, 'lng': -1.2185371};0;0;0;0;0;22/10/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;23/10/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;24/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};43;0;0;0;57;24/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;29/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/10/2022
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;31/10/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;31/10/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;31/10/2022
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;01/11/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;01/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;01/11/2022
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;03/11/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;03/11/2022
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;04/11/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;04/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/11/2022
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;07/11/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;07/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/11/2022
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;08/11/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;08/11/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;08/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/11/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;09/11/2022
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;10/11/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;10/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/11/2022
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;11/11/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;11/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/11/2022
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;12/11/2022
Tarazona;{'lat': 41.9042972, 'lng': -1.7222535};0;0;0;0;0;12/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/11/2022
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;13/11/2022
Tarazona;{'lat': 41.9042972, 'lng': -1.7222535};0;0;0;0;0;13/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/11/2022
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;14/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/11/2022
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;15/11/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;15/11/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;16/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/11/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;17/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;17/11/2022
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;19/11/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;19/11/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};100;0;0;0;0;20/11/2022
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;20/11/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;20/11/2022
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;21/11/2022
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;21/11/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;21/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;21/11/2022
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;22/11/2022
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;22/11/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;22/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/11/2022
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;23/11/2022
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;23/11/2022
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;23/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/11/2022
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;24/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/11/2022
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;26/11/2022
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;27/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/11/2022
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;28/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;28/11/2022
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;29/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;29/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;30/11/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/12/2022
Pedrola;{'lat': 41.7851062, 'lng': -1.2185371};0;0;0;0;0;06/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/12/2022
Pedrola;{'lat': 41.7851062, 'lng': -1.2185371};0;0;0;0;0;07/12/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;07/12/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;08/12/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;11/12/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;12/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;12/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/12/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;14/12/2022
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;15/12/2022
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;15/12/2022
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;16/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/12/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;21/12/2022
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;22/12/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;22/12/2022
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;23/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/12/2022
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;25/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/12/2022
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;26/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/12/2022
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;30/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/12/2022
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;31/12/2022
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;31/12/2022
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;02/01/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/01/2023
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;03/01/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;03/01/2023
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;03/01/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;03/01/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/01/2023
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;04/01/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;04/01/2023
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;04/01/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/01/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;05/01/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;06/01/2023
Villanueva de Gállego;{'lat': 41.7737488, 'lng': -0.8246595};0;0;0;0;0;06/01/2023
