geoName;coordinates;estrés;dolor de cuello;dolor de espalda;molestias en los ojos;dolor de muñeca;Fecha
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/01/2023
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;12/01/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/01/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;13/01/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;14/01/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/01/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;15/01/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;15/01/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/01/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/01/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/01/2023
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;20/01/2023
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;21/01/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;22/01/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/01/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;23/01/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/01/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;24/01/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/01/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;27/01/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;30/01/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;31/01/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;01/02/2023
Mallén;{'lat': 41.8985325, 'lng': -1.4168974};0;0;0;0;0;01/02/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;02/02/2023
Mallén;{'lat': 41.8985325, 'lng': -1.4168974};0;0;0;0;0;02/02/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/02/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/02/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/02/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/02/2023
Ariza;{'lat': 41.3114455, 'lng': -2.0579416};0;0;0;0;0;08/02/2023
Ariza;{'lat': 41.3114455, 'lng': -2.0579416};0;0;0;0;0;09/02/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;09/02/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};50;50;0;0;0;10/02/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;17/02/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;18/02/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/02/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;19/02/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;22/02/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;22/02/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;23/02/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/02/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;24/02/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;25/02/2023
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;26/02/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;26/02/2023
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;27/02/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/02/2023
Caspe;{'lat': 41.2344007, 'lng': -0.0408208};0;0;0;0;0;28/02/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/02/2023
Caspe;{'lat': 41.2344007, 'lng': -0.0408208};0;0;0;0;0;01/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;01/03/2023
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;02/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/03/2023
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;03/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/03/2023
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;06/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/03/2023
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;07/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/03/2023
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;12/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/03/2023
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;13/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/03/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;14/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/03/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;15/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/03/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;16/03/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;17/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;17/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/03/2023
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;19/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/03/2023
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;20/03/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;20/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/03/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;21/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};38;0;62;0;0;21/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;26/03/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;27/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/03/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;28/03/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;29/03/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;30/03/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/04/2023
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;03/04/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;03/04/2023
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;04/04/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;05/04/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;06/04/2023
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;07/04/2023
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;08/04/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/04/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;09/04/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;10/04/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;11/04/2023
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;11/04/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;11/04/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;12/04/2023
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;12/04/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/04/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;13/04/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;15/04/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/04/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;16/04/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/04/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;22;78;0;0;17/04/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};64;0;36;0;0;19/04/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/04/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/04/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/04/2023
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;24/04/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/04/2023
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;25/04/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;25/04/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/04/2023
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;26/04/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;26/04/2023
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;27/04/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;28/04/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;29/04/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/05/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;05/05/2023
Andorra;{'lat': 40.9774233, 'lng': -0.4485077};0;0;0;0;0;08/05/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/05/2023
Andorra;{'lat': 40.9774233, 'lng': -0.4485077};0;0;0;0;0;09/05/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;09/05/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;10/05/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/05/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;11/05/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/05/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/05/2023
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;15/05/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/05/2023
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;16/05/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/05/2023
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;17/05/2023
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;18/05/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/05/2023
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;19/05/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;19/05/2023
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;20/05/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/05/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/05/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/05/2023
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;23/05/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/05/2023
Épila;{'lat': 41.596716, 'lng': -1.2674411};0;0;0;0;0;23/05/2023
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;24/05/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/05/2023
Épila;{'lat': 41.596716, 'lng': -1.2674411};0;0;0;0;0;24/05/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/05/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;27/05/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/05/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;28/05/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/05/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;29/05/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;30/05/2023
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;31/05/2023
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;01/06/2023
Mallén;{'lat': 41.8985325, 'lng': -1.4168974};0;0;0;0;0;01/06/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;01/06/2023
Mallén;{'lat': 41.8985325, 'lng': -1.4168974};0;0;0;0;0;02/06/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;02/06/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/06/2023
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;04/06/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;04/06/2023
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;05/06/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/06/2023
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;06/06/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/06/2023
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;07/06/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/06/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;09/06/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;10/06/2023
Andorra;{'lat': 40.9774233, 'lng': -0.4485077};0;0;0;0;0;11/06/2023
Andorra;{'lat': 40.9774233, 'lng': -0.4485077};0;0;0;0;0;12/06/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;12/06/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;13/06/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/06/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;15/06/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/06/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;16/06/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/06/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;17/06/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;17/06/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;18/06/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/06/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/06/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/06/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/06/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;22/06/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;23/06/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;24/06/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/06/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;26/06/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;26/06/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;27/06/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/06/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/06/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/07/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/07/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/07/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/07/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/07/2023
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;06/07/2023
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;07/07/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;11/07/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;12/07/2023
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;13/07/2023
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;14/07/2023
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;15/07/2023
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;16/07/2023
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;18/07/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/07/2023
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;19/07/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/07/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/07/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/07/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/07/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/07/2023
Épila;{'lat': 41.596716, 'lng': -1.2674411};0;0;0;0;0;26/07/2023
Épila;{'lat': 41.596716, 'lng': -1.2674411};0;0;0;0;0;27/07/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;01/08/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;02/08/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/08/2023
Monreal del Campo;{'lat': 40.7877194, 'lng': -1.3553635};0;0;0;0;0;04/08/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/08/2023
Monreal del Campo;{'lat': 40.7877194, 'lng': -1.3553635};0;0;0;0;0;05/08/2023
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;12/08/2023
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;13/08/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/08/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/08/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;18/08/2023
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;19/08/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/08/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/08/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;24/08/2023
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;25/08/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/08/2023
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;26/08/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;26/08/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;27/08/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/09/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/09/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/09/2023
Caminreal;{'lat': 40.8393218, 'lng': -1.3230581};0;0;0;0;0;07/09/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/09/2023
Caminreal;{'lat': 40.8393218, 'lng': -1.3230581};0;0;0;0;0;08/09/2023
Tarazona;{'lat': 41.9042972, 'lng': -1.7222535};0;0;0;0;0;08/09/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/09/2023
Tarazona;{'lat': 41.9042972, 'lng': -1.7222535};0;0;0;0;0;09/09/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;09/09/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/09/2023
Pedrola;{'lat': 41.7851062, 'lng': -1.2185371};0;0;0;0;0;13/09/2023
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;14/09/2023
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;14/09/2023
Pedrola;{'lat': 41.7851062, 'lng': -1.2185371};0;0;0;0;0;14/09/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;14/09/2023
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;15/09/2023
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;15/09/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/09/2023
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;16/09/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;16/09/2023
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;17/09/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;17/09/2023
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;18/09/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/09/2023
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;19/09/2023
